Date,minor,Adj Close,Close,High,Low,Open,Volume
2010-05-30,USDRUB=X,30.885,30.885,30.941,30.049999,30.049999,0.0
2010-05-31,USDRUB=X,31.192801,31.192801,31.373699,30.6416,30.8855,0.0
2010-06-01,USDRUB=X,31.1553,31.1553,31.257,31.060301000000003,31.1954,0.0
2010-06-02,USDRUB=X,31.146,31.146,31.159,30.817498999999998,31.08,0.0
2010-06-03,USDRUB=X,31.504998999999998,31.504998999999998,31.535,30.964399,31.125999,0.0
2010-06-06,USDRUB=X,31.8435,31.8435,31.865,30.752001,30.83,0.0
2010-06-07,USDRUB=X,31.802999,31.802999,31.938,31.5467,31.707701,0.0
2010-06-08,USDRUB=X,31.674999,31.674999,31.85,31.5667,31.842699,0.0
2010-06-09,USDRUB=X,31.555,31.555,31.738501,31.458,31.605,0.0
2010-06-10,USDRUB=X,31.5975,31.5975,31.642599,31.375,31.642599,0.0
2010-06-13,USDRUB=X,31.415198999999998,31.415198999999998,31.672001,30.625999,30.625999,0.0
2010-06-14,USDRUB=X,31.259001,31.259001,31.700001,31.238501,31.650999,0.0
2010-06-15,USDRUB=X,31.200701000000002,31.200701000000002,31.3536,31.1152,31.3536,0.0
2010-06-16,USDRUB=X,30.934,30.934,31.273001,30.8869,31.250999,0.0
2010-06-17,USDRUB=X,30.976999,30.976999,31.056,30.7801,30.934998999999998,0.0
2010-06-20,USDRUB=X,30.8228,30.8228,30.927999,30.191999,30.191999,0.0
2010-06-21,USDRUB=X,30.9146,30.9146,31.030001000000002,30.7766,30.7766,0.0
2010-06-22,USDRUB=X,31.000299,31.000299,31.2362,30.9076,30.915198999999998,0.0
2010-06-23,USDRUB=X,31.045,31.045,31.177999,30.959,31.000299,0.0
2010-06-24,USDRUB=X,30.981501,30.981501,31.249001,30.233,30.233,0.0
2010-06-27,USDRUB=X,31.060499,31.060499,31.0989,30.204,30.204,0.0
2010-06-28,USDRUB=X,31.315201000000002,31.315201000000002,31.341998999999998,31.014098999999998,31.014098999999998,0.0
2010-06-29,USDRUB=X,31.251499,31.251499,31.32,31.1315,31.2561,0.0
2010-06-30,USDRUB=X,31.025,31.025,31.382,31.014999,31.377001,0.0
2010-07-01,USDRUB=X,31.0905,31.0905,31.256001,31.0285,31.035,0.0
2010-07-04,USDRUB=X,31.134001,31.134001,31.177,30.167999,30.188,0.0
2010-07-05,USDRUB=X,30.984501,30.984501,31.160999,30.9415,31.134001,0.0
2010-07-06,USDRUB=X,30.9895,30.9895,31.1525,30.973801,31.040198999999998,0.0
2010-07-07,USDRUB=X,30.818899,30.818899,30.997,30.812799,30.992001000000002,0.0
2010-07-08,USDRUB=X,30.865,30.865,30.921,30.7353,30.815701,0.0
2010-07-11,USDRUB=X,30.764999,30.764999,30.934998999999998,30.76,30.897699,0.0
2010-07-12,USDRUB=X,30.5875,30.5875,30.889,30.545,30.764999,0.0
2010-07-13,USDRUB=X,30.545,30.545,30.628,29.672001,29.672001,0.0
2010-07-14,USDRUB=X,30.360001,30.360001,30.587,30.342699,30.552999,0.0
2010-07-15,USDRUB=X,30.507998999999998,30.507998999999998,30.52,30.355,30.358,0.0
2010-07-18,USDRUB=X,30.515301,30.515301,30.618999,29.716,29.716,0.0
2010-07-19,USDRUB=X,30.4891,30.4891,30.6152,30.354,30.515301,0.0
2010-07-20,USDRUB=X,30.491501,30.491501,30.5315,30.358,30.4891,0.0
2010-07-21,USDRUB=X,30.348,30.348,30.566,30.3155,30.483,0.0
2010-07-22,USDRUB=X,30.3351,30.3351,30.461,30.235001,30.3435,0.0
2010-07-25,USDRUB=X,30.264999,30.264999,30.382,29.622999,29.625,0.0
2010-07-26,USDRUB=X,30.171499,30.171499,30.275999,30.164,30.254998999999998,0.0
2010-07-27,USDRUB=X,30.232,30.232,30.267,30.173901,30.220501000000002,0.0
2010-07-28,USDRUB=X,30.174999,30.174999,30.243,30.094998999999998,30.216998999999998,0.0
2010-07-29,USDRUB=X,30.275,30.275,30.322001,30.155001000000002,30.184998999999998,0.0
2010-08-01,USDRUB=X,29.969998999999998,29.969998999999998,30.275,29.947001,30.275,0.0
2010-08-02,USDRUB=X,29.716499,29.716499,30.035,29.658501,29.98,0.0
2010-08-03,USDRUB=X,29.716499,29.716499,29.888,29.731899,29.738001,0.0
2010-08-04,USDRUB=X,29.813999,29.813999,29.903,29.741501,29.741501,0.0
2010-08-05,USDRUB=X,29.837999,29.837999,29.871,29.7262,29.8321,0.0
2010-08-08,USDRUB=X,29.750299,29.750299,29.943001000000002,29.739,29.750299,0.0
2010-08-09,USDRUB=X,29.898001,29.898001,30.129998999999998,29.898001,29.898001,0.0
2010-08-10,USDRUB=X,30.013,30.013,30.438,29.997,30.013,0.0
2010-08-11,USDRUB=X,30.365999,30.365999,30.649,30.233299,30.365999,0.0
2010-08-12,USDRUB=X,30.556998999999998,30.556998999999998,30.5833,30.375,30.556998999999998,0.0
2010-08-15,USDRUB=X,30.52,30.52,30.572001,30.434,30.52,0.0
2010-08-16,USDRUB=X,30.462999,30.462999,30.478001000000003,30.320999,30.462999,0.0
2010-08-17,USDRUB=X,30.389999,30.389999,30.455,30.325001,30.389999,0.0
2010-08-18,USDRUB=X,30.419001,30.419001,30.507,30.3477,30.419001,0.0
2010-08-19,USDRUB=X,30.414,30.414,30.8605,30.414,30.414,0.0
2010-08-22,USDRUB=X,30.636,30.636,30.697001,30.549999,30.636,0.0
2010-08-23,USDRUB=X,30.671,30.671,30.937,30.671,30.671,0.0
2010-08-24,USDRUB=X,30.780001000000002,30.780001000000002,30.976999,30.778999,30.780001000000002,0.0
2010-08-25,USDRUB=X,30.947001,30.947001,30.947001,30.646,30.947001,0.0
2010-08-26,USDRUB=X,30.671,30.671,30.739,30.628,30.671,0.0
2010-08-29,USDRUB=X,30.681,30.681,30.722,30.59,30.681,0.0
2010-08-30,USDRUB=X,30.652,30.652,30.891399,30.6481,30.652,0.0
2010-08-31,USDRUB=X,30.757998999999998,30.757998999999998,30.826,30.662001,30.757998999999998,0.0
2010-09-01,USDRUB=X,30.690001000000002,30.690001000000002,30.747,30.604799,30.690001000000002,0.0
2010-09-02,USDRUB=X,30.676001,30.676001,30.705999,30.565901,30.676001,0.0
2010-09-05,USDRUB=X,30.601999,30.601999,30.636999,30.5299,30.601999,0.0
2010-09-06,USDRUB=X,30.607,30.607,30.884001,30.607,30.607,0.0
2010-09-07,USDRUB=X,30.834,30.834,30.951,30.787001,30.896,0.0
2010-09-08,USDRUB=X,30.798,30.798,30.919001,30.782,30.798,0.0
2010-09-09,USDRUB=X,30.818001000000002,30.818001000000002,30.915001,30.818001000000002,30.818001000000002,0.0
2010-09-12,USDRUB=X,30.861,30.861,30.898001,30.641001,30.861,0.0
2010-09-13,USDRUB=X,30.641001,30.641001,30.805,30.555,30.641001,0.0
2010-09-14,USDRUB=X,30.591998999999998,30.591998999999998,30.992001000000002,30.562,30.591998999999998,0.0
2010-09-15,USDRUB=X,30.921,30.921,31.3561,30.8533,30.921,0.0
2010-09-16,USDRUB=X,31.289,31.289,31.327499,30.919001,31.289,0.0
2010-09-19,USDRUB=X,30.957001,30.957001,31.107,30.906,30.957001,0.0
2010-09-20,USDRUB=X,31.042999,31.042999,31.121098999999997,30.931,31.042999,0.0
2010-09-21,USDRUB=X,31.034,31.034,31.045,30.826,31.034,0.0
2010-09-22,USDRUB=X,30.968,30.968,31.077999,30.841101000000002,30.968,0.0
2010-09-23,USDRUB=X,31.000999,31.000999,31.002001,30.716998999999998,31.000999,0.0
2010-09-26,USDRUB=X,30.733,30.733,30.733,30.483999,30.733,0.0
2010-09-27,USDRUB=X,30.507998999999998,30.507998999999998,30.639999,30.3867,30.507998999999998,0.0
2010-09-28,USDRUB=X,30.433001,30.433001,30.445999,30.3365,30.433001,0.0
2010-09-29,USDRUB=X,30.396998999999997,30.396998999999997,30.639,30.396998999999997,30.396998999999997,0.0
2010-09-30,USDRUB=X,30.544001,30.544001,30.565001000000002,30.419001,30.544001,0.0
2010-10-03,USDRUB=X,30.438999,30.438999,30.559,30.393,30.438999,0.0
2010-10-04,USDRUB=X,30.448,30.448,30.500999,29.999001,30.448,0.0
2010-10-05,USDRUB=X,30.002001,30.002001,30.066999,29.74,30.002001,0.0
2010-10-06,USDRUB=X,29.822001,29.822001,29.84,29.555,29.822001,0.0
2010-10-07,USDRUB=X,29.750999,29.750999,30.030001000000002,29.719,29.750999,0.0
2010-10-10,USDRUB=X,29.823999,29.823999,29.929001,29.740999,29.823999,0.0
2010-10-11,USDRUB=X,29.886,29.886,30.235001,29.886,29.886,0.0
2010-10-12,USDRUB=X,30.077999,30.077999,30.215,29.923,30.077999,0.0
2010-10-13,USDRUB=X,30.091998999999998,30.091998999999998,30.091998999999998,29.860001,30.091998999999998,0.0
2010-10-14,USDRUB=X,30.021,30.021,30.316,30.021,30.021,0.0
2010-10-17,USDRUB=X,30.290001,30.290001,30.583,30.273001,30.290001,0.0
2010-10-18,USDRUB=X,30.362,30.362,30.6805,30.344998999999998,30.362,0.0
2010-10-19,USDRUB=X,30.649,30.649,30.884001,30.649,30.649,0.0
2010-10-20,USDRUB=X,30.656,30.656,30.802999,30.521998999999997,30.656,0.0
2010-10-21,USDRUB=X,30.551001,30.551001,30.6255,30.305,30.551001,0.0
2010-10-24,USDRUB=X,30.322001,30.322001,30.322001,30.132998999999998,30.322001,0.0
2010-10-25,USDRUB=X,30.268,30.268,30.476,30.268,30.268,0.0
2010-10-26,USDRUB=X,30.423,30.423,30.698,30.423,30.423,0.0
2010-10-27,USDRUB=X,30.66,30.66,30.775,30.594998999999998,30.66,0.0
2010-10-28,USDRUB=X,30.66,30.66,30.881201,30.5844,30.66,0.0
2010-11-01,USDRUB=X,30.789,30.789,30.893998999999997,30.671,30.789,0.0
2010-11-02,USDRUB=X,30.802999,30.802999,30.8263,30.715,30.802999,0.0
2010-11-03,USDRUB=X,30.749001,30.749001,30.829,30.705,30.749001,0.0
2010-11-04,USDRUB=X,30.795,30.795,30.823099,30.396998999999997,30.795,0.0
2010-11-05,USDRUB=X,30.451,30.451,30.827999,30.35,30.451,0.0
2010-11-08,USDRUB=X,30.493999,30.493999,30.849001,30.493999,30.493999,0.0
2010-11-09,USDRUB=X,30.809,30.809,30.896,30.554001,30.809,0.0
2010-11-10,USDRUB=X,30.625999,30.625999,30.818701,30.599001,30.625999,0.0
2010-11-11,USDRUB=X,30.707001,30.707001,30.707001,30.444,30.707001,0.0
2010-11-12,USDRUB=X,30.594998999999998,30.594998999999998,30.83,30.594998999999998,30.594998999999998,0.0
2010-11-15,USDRUB=X,30.768998999999997,30.768998999999997,30.990999,30.768998999999997,30.768998999999997,0.0
2010-11-16,USDRUB=X,30.973,30.973,31.176001,30.9685,30.973,0.0
2010-11-17,USDRUB=X,31.141001,31.141001,31.4062,31.141001,31.141001,0.0
2010-11-18,USDRUB=X,31.280001000000002,31.280001000000002,31.280001000000002,30.98,31.280001000000002,0.0
2010-11-19,USDRUB=X,31.054001,31.054001,31.122,30.910999,31.054001,0.0
2010-11-22,USDRUB=X,31.087,31.087,31.1537,30.93,31.087,0.0
2010-11-23,USDRUB=X,31.128,31.128,31.396998999999997,31.073,31.128,0.0
2010-11-24,USDRUB=X,31.333,31.333,31.385,31.179001,31.333,0.0
2010-11-25,USDRUB=X,31.239,31.239,31.3585,31.127001,31.239,0.0
2010-11-26,USDRUB=X,31.135,31.135,31.512199,31.135,31.135,0.0
2010-11-29,USDRUB=X,31.4401,31.4401,31.497498999999998,31.243999,31.4401,0.0
2010-11-30,USDRUB=X,31.339199,31.339199,31.558701,31.2824,31.3633,0.0
2010-12-01,USDRUB=X,31.5221,31.5221,31.561001,31.3937,31.5165,0.0
2010-12-02,USDRUB=X,31.3585,31.3585,31.506001,31.252501000000002,31.406,0.0
2010-12-03,USDRUB=X,31.4604,31.4604,31.330999,31.16,31.203501,0.0
2010-12-06,USDRUB=X,31.2875,31.2875,31.505899,31.2152,31.2875,0.0
2010-12-07,USDRUB=X,31.2155,31.2155,31.274099,30.967501000000002,31.167999,0.0
2010-12-08,USDRUB=X,31.128,31.128,31.281,31.026199,31.0352,0.0
2010-12-09,USDRUB=X,31.030001000000002,31.030001000000002,31.051001,30.889999,30.975,0.0
2010-12-10,USDRUB=X,30.9275,30.9275,30.975,30.8339,30.85,0.0
2010-12-13,USDRUB=X,30.921,30.921,30.968,30.683598999999997,30.921,0.0
2010-12-14,USDRUB=X,30.688,30.688,30.768,30.6425,30.683598999999997,0.0
2010-12-15,USDRUB=X,30.7145,30.7145,30.833,30.603701,30.709999,0.0
2010-12-16,USDRUB=X,30.805,30.805,30.809798999999998,30.643801,30.643801,0.0
2010-12-17,USDRUB=X,30.719,30.719,30.808201,30.625,30.719,0.0
2010-12-20,USDRUB=X,30.6647,30.6647,30.8375,30.7304,30.777,0.0
2010-12-21,USDRUB=X,30.837099,30.837099,30.778,30.669001,30.7609,0.0
2010-12-22,USDRUB=X,30.7267,30.7267,30.7623,30.607401,30.7267,0.0
2010-12-23,USDRUB=X,30.635201000000002,30.635201000000002,30.681101,30.485201,30.635201000000002,0.0
2010-12-24,USDRUB=X,30.618401000000002,30.618401000000002,30.5825,30.394199,30.522499,0.0
2010-12-27,USDRUB=X,30.447701000000002,30.447701000000002,30.465,30.327999,30.454,0.0
2010-12-28,USDRUB=X,30.350201000000002,30.350201000000002,30.318001000000002,30.1686,30.307301000000002,0.0
2010-12-29,USDRUB=X,30.3473,30.3473,30.513,30.263399,30.263399,0.0
2010-12-30,USDRUB=X,30.443701,30.443701,30.601999,30.3335,30.3515,0.0
2010-12-31,USDRUB=X,30.552298999999998,30.552298999999998,30.540198999999998,30.424999,30.540198999999998,0.0
2011-01-03,USDRUB=X,30.4252,30.4252,30.676001,30.4252,30.4252,0.0
2011-01-04,USDRUB=X,30.4252,30.4252,30.598,30.264,30.5275,0.0
2011-01-05,USDRUB=X,30.4252,30.4252,30.653999,30.3325,30.586,0.0
2011-01-06,USDRUB=X,30.4252,30.4252,30.719,30.3925,30.641001,0.0
2011-01-07,USDRUB=X,30.4252,30.4252,30.796,30.4252,30.4252,0.0
2011-01-10,USDRUB=X,30.4252,30.4252,30.778,30.4252,30.4252,0.0
2011-01-11,USDRUB=X,30.4252,30.4252,30.764999,30.511499,30.764999,0.0
2011-01-12,USDRUB=X,30.548,30.548,30.507401,30.1562,30.469,0.0
2011-01-13,USDRUB=X,30.0905,30.0905,30.145,29.957001,30.111,0.0
2011-01-14,USDRUB=X,29.937,29.937,30.080999,29.9002,30.068899,0.0
2011-01-17,USDRUB=X,29.9888,29.9888,30.09,29.924999,29.9888,0.0
2011-01-18,USDRUB=X,29.9767,29.9767,29.9697,29.819,29.9697,0.0
2011-01-19,USDRUB=X,29.888,29.888,29.8885,29.755198999999998,29.8885,0.0
2011-01-20,USDRUB=X,29.8283,29.8283,30.056998999999998,29.774099,29.774099,0.0
2011-01-21,USDRUB=X,29.25,29.25,30.0487,29.156,29.268998999999997,0.0
2011-01-24,USDRUB=X,29.919399,29.919399,29.92,29.789801,29.876699,0.0
2011-01-25,USDRUB=X,29.834,29.834,29.834,29.735001,29.834,0.0
2011-01-26,USDRUB=X,29.701,29.701,29.807699,29.689698999999997,29.7813,0.0
2011-01-27,USDRUB=X,29.7055,29.7055,29.718,29.555,29.7169,0.0
2011-01-28,USDRUB=X,29.586,29.586,29.801001,29.562401,29.562401,0.0
2011-01-31,USDRUB=X,29.6782,29.6782,29.8657,29.745001000000002,29.806499,0.0
2011-02-01,USDRUB=X,29.785,29.785,29.757998999999998,29.5362,29.754998999999998,0.0
2011-02-02,USDRUB=X,29.6129,29.6129,29.6129,29.3871,29.612801,0.0
2011-02-03,USDRUB=X,29.434998999999998,29.434998999999998,29.475,29.261101,29.445999,0.0
2011-02-04,USDRUB=X,29.436001,29.436001,29.466998999999998,29.325001,29.431499,0.0
2011-02-07,USDRUB=X,29.3881,29.3881,29.405001000000002,29.272499,29.367001000000002,0.0
2011-02-08,USDRUB=X,29.2579,29.2579,29.308001,29.2047,29.207001,0.0
2011-02-09,USDRUB=X,29.253099,29.253099,29.339001,29.224899,29.235001,0.0
2011-02-10,USDRUB=X,29.240299,29.240299,29.382,29.272499,29.278,0.0
2011-02-11,USDRUB=X,29.3074,29.3074,29.371,29.238198999999998,29.3302,0.0
2011-02-14,USDRUB=X,29.292801,29.292801,29.337999,29.208599,29.316799,0.0
2011-02-15,USDRUB=X,29.277,29.277,29.323999,29.235001,29.2693,0.0
2011-02-16,USDRUB=X,29.318001000000002,29.318001000000002,29.323,29.244498999999998,29.263201000000002,0.0
2011-02-17,USDRUB=X,29.206498999999997,29.206498999999997,29.282,29.194,29.199499,0.0
2011-02-18,USDRUB=X,29.231001000000003,29.231001000000003,29.264,29.136,29.241501,0.0
2011-02-21,USDRUB=X,29.148701000000003,29.148701000000003,29.188,29.105,29.148701000000003,0.0
2011-02-22,USDRUB=X,29.135,29.135,29.311199,29.221001,29.2495,0.0
2011-02-23,USDRUB=X,29.274,29.274,29.25,29.132998999999998,29.245001000000002,0.0
2011-02-24,USDRUB=X,29.181499,29.181499,29.2549,28.959999,29.1343,0.0
2011-02-25,USDRUB=X,28.993999,28.993999,29.020201,28.8864,28.93,0.0
2011-02-28,USDRUB=X,28.924999,28.924999,28.940001000000002,28.785,28.924999,0.0
2011-03-01,USDRUB=X,28.858999,28.858999,28.8671,28.5702,28.809601,0.0
2011-03-02,USDRUB=X,28.736601,28.736601,28.785,28.35,28.7771,0.0
2011-03-03,USDRUB=X,28.379499,28.379499,28.3885,28.1264,28.386499,0.0
2011-03-04,USDRUB=X,28.159901,28.159901,28.236,28.1,28.171301,0.0
2011-03-07,USDRUB=X,28.1943,28.1943,28.205,28.105,28.1943,0.0
2011-03-08,USDRUB=X,28.183001,28.183001,28.370001000000002,28.165001,28.1943,0.0
2011-03-09,USDRUB=X,28.181,28.181,28.92,28.177999,28.92,0.0
2011-03-10,USDRUB=X,28.3552,28.3552,28.586201000000003,28.2339,28.2339,0.0
2011-03-11,USDRUB=X,28.604,28.604,28.774,28.523001,28.57,0.0
2011-03-14,USDRUB=X,28.7353,28.7353,28.7353,28.5012,28.7353,0.0
2011-03-15,USDRUB=X,28.5257,28.5257,28.9328,28.5257,28.5257,0.0
2011-03-16,USDRUB=X,28.818899,28.818899,28.818899,28.596201,28.818899,0.0
2011-03-17,USDRUB=X,28.631598999999998,28.631598999999998,28.747999,28.566299,28.631598999999998,0.0
2011-03-18,USDRUB=X,28.647699,28.647699,28.647699,28.417299,28.647699,0.0
2011-03-21,USDRUB=X,28.468901000000002,28.468901000000002,28.468901000000002,28.2579,28.468901000000002,0.0
2011-03-22,USDRUB=X,28.296499,28.296499,28.296499,28.107901000000002,28.296499,0.0
2011-03-23,USDRUB=X,28.2342,28.2342,28.357,28.2152,28.2342,0.0
2011-03-24,USDRUB=X,28.3314,28.3314,28.436001,28.215,28.3314,0.0
2011-03-25,USDRUB=X,28.315399,28.315399,28.315399,28.165198999999998,28.315399,0.0
2011-03-27,USDRUB=X,27.721001,27.721001,28.4312,28.2854,28.2854,0.0
2011-03-28,USDRUB=X,28.3225,28.3225,28.426001,28.2873,28.323299,0.0
2011-03-29,USDRUB=X,28.35,28.35,28.5935,28.362,28.376499,0.0
2011-03-30,USDRUB=X,28.517,28.517,28.562,28.315001000000002,28.497,0.0
2011-03-31,USDRUB=X,28.409,28.409,28.437,28.311001,28.4,0.0
2011-04-03,USDRUB=X,28.4065,28.4065,28.4065,27.951099,28.4065,0.0
2011-04-04,USDRUB=X,28.276199,28.276199,28.375999,28.268,28.276199,0.0
2011-04-05,USDRUB=X,28.3342,28.3342,28.3342,28.118,28.3342,0.0
2011-04-06,USDRUB=X,28.133699,28.133699,28.290001,28.133699,28.133699,0.0
2011-04-07,USDRUB=X,28.191601000000002,28.191601000000002,28.191601000000002,27.9575,28.191601000000002,0.0
2011-04-10,USDRUB=X,28.032,28.032,28.068001000000002,27.947001,28.032,0.0
2011-04-11,USDRUB=X,28.0249,28.0249,28.183001,28.0012,28.0249,0.0
2011-04-12,USDRUB=X,28.0382,28.0382,28.1737,28.0382,28.0382,0.0
2011-04-13,USDRUB=X,28.093201,28.093201,28.299,28.093201,28.093201,0.0
2011-04-17,USDRUB=X,28.136499,28.136499,28.4167,28.114,28.136499,0.0
2011-04-18,USDRUB=X,28.2752,28.2752,28.493799,28.2752,28.2752,0.0
2011-04-19,USDRUB=X,28.308701,28.308701,28.308701,28.045,28.308701,0.0
2011-04-20,USDRUB=X,28.0602,28.0602,28.0602,27.83,28.0602,0.0
2011-04-21,USDRUB=X,27.924999,27.924999,28.020398999999998,27.9119,27.924999,0.0
2011-04-24,USDRUB=X,28.01,28.01,28.014601000000003,27.811701,28.01,0.0
2011-04-25,USDRUB=X,27.842501000000002,27.842501000000002,27.945,27.755501000000002,27.842501000000002,0.0
2011-04-26,USDRUB=X,27.815701,27.815701,27.815701,27.677999,27.815701,0.0
2011-04-27,USDRUB=X,27.6952,27.6952,27.6952,27.455999,27.6952,0.0
2011-04-28,USDRUB=X,27.516199,27.516199,27.5478,27.2328,27.516199,0.0
2011-05-01,USDRUB=X,27.3431,27.3431,27.425501,27.245199,27.3431,0.0
2011-05-02,USDRUB=X,27.315201000000002,27.315201000000002,27.400999,27.280199,27.315201000000002,0.0
2011-05-03,USDRUB=X,27.3487,27.3487,27.3885,27.152901,27.3487,0.0
2011-05-04,USDRUB=X,27.1549,27.1549,27.565001000000002,27.1549,27.1549,0.0
2011-05-05,USDRUB=X,27.4028,27.4028,27.823999,27.4028,27.4028,0.0
2011-05-08,USDRUB=X,27.5952,27.5952,27.905001000000002,27.5952,27.5952,0.0
2011-05-09,USDRUB=X,27.8302,27.8302,27.937,27.705999,27.8302,0.0
2011-05-10,USDRUB=X,27.7425,27.7425,27.773701000000003,27.579901,27.7425,0.0
2011-05-11,USDRUB=X,27.693701,27.693701,28.056998999999998,27.693701,27.693701,0.0
2011-05-12,USDRUB=X,28.0252,28.0252,28.082001,27.773701000000003,28.0252,0.0
2011-05-15,USDRUB=X,27.922501,27.922501,28.223801,28.0075,28.057301000000002,0.0
2011-05-16,USDRUB=X,28.116501,28.116501,28.254998999999998,28.0634,28.162701000000002,0.0
2011-05-17,USDRUB=X,28.1273,28.1273,28.094998999999998,27.8416,28.087298999999998,0.0
2011-05-18,USDRUB=X,28.072701000000002,28.072701000000002,28.077,27.9205,28.049999,0.0
2011-05-19,USDRUB=X,27.947001,27.947001,28.219,27.885,27.9445,0.0
2011-05-22,USDRUB=X,28.01,28.01,28.5375,28.01,28.01,0.0
2011-05-23,USDRUB=X,28.4778,28.4778,28.4862,28.3076,28.4778,0.0
2011-05-24,USDRUB=X,28.352501,28.352501,28.511,28.345699,28.352501,0.0
2011-05-25,USDRUB=X,28.3524,28.3524,28.4505,28.148001,28.3524,0.0
2011-05-26,USDRUB=X,28.1625,28.1625,28.1625,27.988198999999998,28.1625,0.0
2011-05-29,USDRUB=X,28.023899,28.023899,28.102501,27.9727,28.023899,0.0
2011-05-30,USDRUB=X,27.998301,27.998301,28.018,27.922501,27.998301,0.0
2011-05-31,USDRUB=X,27.9737,27.9737,28.004998999999998,27.8738,27.9737,0.0
2011-06-01,USDRUB=X,27.9002,27.9002,28.051001,27.880699,27.9002,0.0
2011-06-02,USDRUB=X,27.8846,27.8846,27.9594,27.813299,27.8846,0.0
2011-06-05,USDRUB=X,27.9312,27.9312,27.9312,27.7395,27.9312,0.0
2011-06-06,USDRUB=X,27.809998999999998,27.809998999999998,27.8325,27.6828,27.809998999999998,0.0
2011-06-07,USDRUB=X,27.716,27.716,27.767,27.6527,27.716,0.0
2011-06-08,USDRUB=X,27.738701000000002,27.738701000000002,27.809998999999998,27.648001,27.738701000000002,0.0
2011-06-09,USDRUB=X,27.692698999999998,27.692698999999998,27.992001000000002,27.692698999999998,27.692698999999998,0.0
2011-06-12,USDRUB=X,27.329,27.329,28.011999,27.378,27.378,0.0
2011-06-13,USDRUB=X,27.9265,27.9265,27.926001,27.179001,27.179001,0.0
2011-06-14,USDRUB=X,27.8675,27.8675,28.047001,27.8517,27.8675,0.0
2011-06-15,USDRUB=X,27.967501000000002,27.967501000000002,28.2612,27.967501000000002,27.967501000000002,0.0
2011-06-16,USDRUB=X,28.172701,28.172701,28.219998999999998,27.9863,28.172701,0.0
2011-06-19,USDRUB=X,28.046,28.046,28.202999,28.035999,28.046,0.0
2011-06-20,USDRUB=X,28.045099,28.045099,28.045099,27.9163,28.045099,0.0
2011-06-21,USDRUB=X,27.9377,27.9377,27.997,27.860701000000002,27.9377,0.0
2011-06-22,USDRUB=X,27.957701,27.957701,28.309,27.957701,27.957701,0.0
2011-06-23,USDRUB=X,28.219998999999998,28.219998999999998,28.275999,28.0861,28.219998999999998,0.0
2011-06-26,USDRUB=X,28.151699,28.151699,28.378901000000003,28.151699,28.151699,0.0
2011-06-27,USDRUB=X,28.32,28.32,28.32,28.0173,28.32,0.0
2011-06-28,USDRUB=X,28.0539,28.0539,28.117001000000002,27.9487,28.0539,0.0
2011-06-29,USDRUB=X,27.967699,27.967699,27.967699,27.8092,27.967699,0.0
2011-06-30,USDRUB=X,27.8927,27.8927,27.917999,27.805901000000002,27.8927,0.0
2011-07-03,USDRUB=X,27.836,27.836,27.837,27.745199,27.836,0.0
2011-07-04,USDRUB=X,27.804501000000002,27.804501000000002,27.8825,27.8032,27.804501000000002,0.0
2011-07-05,USDRUB=X,27.8552,27.8552,28.0165,27.8253,27.8552,0.0
2011-07-06,USDRUB=X,27.9618,27.9618,28.055,27.8701,27.9597,0.0
2011-07-07,USDRUB=X,27.869801000000002,27.869801000000002,28.028,27.8554,27.869801000000002,0.0
2011-07-10,USDRUB=X,28.030701,28.030701,28.274,28.0086,28.0326,0.0
2011-07-11,USDRUB=X,28.2101,28.2101,28.4468,28.2048,28.2071,0.0
2011-07-12,USDRUB=X,28.315001000000002,28.315001000000002,28.3209,28.008699,28.316401000000003,0.0
2011-07-13,USDRUB=X,27.9459,27.9459,28.110001,27.899798999999998,27.9508,0.0
2011-07-14,USDRUB=X,28.1021,28.1021,28.173599,28.040198999999998,28.103701,0.0
2011-07-17,USDRUB=X,27.399,27.399,28.257,28.073,28.087799,0.0
2011-07-18,USDRUB=X,28.134899,28.134899,28.257,27.9825,28.136999,0.0
2011-07-19,USDRUB=X,28.0291,28.0291,28.209999,27.922501,28.024599,0.0
2011-07-20,USDRUB=X,27.9121,27.9121,28.083,27.712,27.910299,0.0
2011-07-21,USDRUB=X,27.6884,27.6884,27.816999,27.656,27.692101,0.0
2011-07-24,USDRUB=X,27.728001000000003,27.728001000000003,27.783001000000002,27.6745,27.737,0.0
2011-07-25,USDRUB=X,27.6845,27.6845,27.728001000000003,27.4821,27.6873,0.0
2011-07-26,USDRUB=X,27.493,27.493,27.573999,27.391001,27.4944,0.0
2011-07-27,USDRUB=X,27.497601,27.497601,27.652,27.4937,27.497601,0.0
2011-07-28,USDRUB=X,27.5453,27.5453,27.768998999999997,27.512898999999997,27.541598999999998,0.0
2011-07-31,USDRUB=X,27.622,27.622,27.843,27.487801,27.616301,0.0
2011-08-01,USDRUB=X,27.7465,27.7465,27.879998999999998,27.7178,27.7428,0.0
2011-08-02,USDRUB=X,27.8347,27.8347,27.948,27.7563,27.834,0.0
2011-08-03,USDRUB=X,27.812901,27.812901,28.134501,27.7929,27.812401,0.0
2011-08-04,USDRUB=X,28.229401,28.229401,28.408701,28.1637,28.229799,0.0
2011-08-07,USDRUB=X,28.2465,28.2465,29.0753,28.245001000000002,28.2465,0.0
2011-08-08,USDRUB=X,28.9277,28.9277,30.1362,28.9277,28.9277,0.0
2011-08-09,USDRUB=X,29.8375,29.8375,29.865,29.186199,29.8375,0.0
